Hazmat,PO,FlatBed,Reefer,Vans,Year,MoY,DoM,DoY,DoW,Bill Distance,Total Miles,Origin Latitude,Origin Longitude,Destination Latitude,Destination Longitude,Pay Per Total Mile
0.0,0,0,0,1,2022,9,13,256,2,130.0,185.81,34.04333825877133,-97.05548663294917,31.816786896662006,-97.38617221543076,0.12
0.0,0,0,0,1,2022,10,17,290,1,441.0,508.62,37.6806066874846,-86.97589488422773,34.62165449529611,-80.3921925175991,2.66
0.0,0,0,0,1,2022,7,22,203,5,438.0,450.64,44.406091351384426,-71.68364455292169,40.81752474736104,-77.2313778259205,2.58
1.0,0,0,0,1,2022,1,13,13,4,706.0,651.45,41.69283258467641,-88.10788870884478,39.978498870796884,-77.97691548825074,6.48
0.0,0,0,0,1,2022,6,2,153,4,11.0,271.06,38.63840699532838,-83.73324390142062,41.909947012925215,-83.80569800123662,16.81
0.0,0,0,0,1,2022,10,19,292,3,622.0,886.3,32.108236775747,-99.20572406811398,33.797954401188214,-86.63109947230281,2.21
0.0,0,0,0,1,2022,2,17,48,4,25.0,187.48,28.333307863169704,-95.86143623271536,30.5487225217038,-95.32463644794939,19.95
0.0,0,0,0,1,2022,2,4,35,5,456.0,305.16,40.41148776709676,-71.47552818221259,39.15130884180479,-75.97164811375221,4.39
0.0,0,0,0,1,2022,5,27,147,5,628.0,484.58,42.24908287066735,-85.8748974829638,42.72174077598377,-77.98123640261022,3.76
0.0,0,0,0,1,2022,6,30,181,4,392.0,324.36,43.39424798743275,-71.45984268485444,43.693527526194146,-76.83614502610891,3.3
0.0,0,0,0,1,2022,10,10,283,1,848.0,802.68,38.332731855644816,-121.68694304267943,47.423708744701194,-117.1071228874188,3.9
0.0,0,1,0,0,2022,1,3,3,1,2733.0,2947.17,34.02995025004599,-118.60701609406242,40.83612412949518,-74.18920074033286,2.52
0.0,0,0,0,1,2022,1,24,24,1,211.0,345.37,30.304290531701582,-94.91519324514915,34.32984470113527,-96.20417426923605,3.79
0.0,0,0,0,1,2022,8,8,220,1,530.0,518.99,39.11090156129415,-94.92108364901033,43.552868717988,-89.04346441848867,0.69
0.0,0,0,0,1,2022,3,22,81,2,1005.0,950.37,29.235241126850333,-99.00249125824394,34.03111959438394,-111.23482817052881,4.1
0.0,0,0,0,1,2022,7,17,198,7,349.0,312.93,45.021747008468836,-70.25032725374571,42.67185827346723,-74.3441672823879,3.42
0.0,0,0,0,1,2022,6,30,181,4,506.0,546.23,35.228690401241735,-82.16338298751428,41.752320692045906,-80.9328145379652,3.36
0.0,0,0,1,0,2022,4,29,119,5,598.0,548.89,36.40392486839791,-87.01752148690669,34.69146737882113,-94.87202841727903,2.97
1.0,0,0,0,1,2022,6,21,172,2,501.0,586.09,40.996144226907035,-87.3228159768258,37.01562929918579,-94.84178223583018,3.21
0.0,0,0,0,1,2022,2,10,41,4,111.0,309.19,38.86607660054615,-75.41314888708999,42.59807050286568,-75.463196566568,6.34
0.0,0,0,1,0,2021,12,15,349,3,290.0,320.28,41.997475120544344,-87.61245348294483,39.516448835260015,-91.52032077864158,5.17
0.0,0,0,0,1,2022,7,13,194,3,238.0,196.28,42.077988954524656,-89.39145550605775,43.31957991211402,-86.65086762054686,5.64
0.0,0,0,0,1,2022,9,7,250,3,450.0,376.19,34.76480568099417,-117.43058003008262,33.731454055032685,-112.0907092678184,3.8
0.0,0,1,0,0,2022,2,8,39,2,2733.0,2885.79,34.044448292967346,-118.10170491223312,41.53029656473771,-74.61496850600491,2.59
0.0,0,0,0,1,2022,8,5,217,5,304.0,398.37,43.64739506710534,-69.01299493474819,40.212803545241734,-73.53067503454577,5.1
0.0,0,0,0,1,2022,2,22,53,2,77.0,65.06,40.88916883487941,-75.16135204878853,41.26833158663945,-76.07195331005161,9.13
0.0,0,0,0,1,2022,5,9,129,1,349.0,346.73,45.131713301487565,-72.21286246469867,41.211749136208745,-74.21925896956328,4.49
0.0,0,0,0,1,2021,12,8,342,3,212.0,227.14,34.137315857935974,-83.6160831010772,35.4807729982847,-86.52193766145025,4.71
0.0,0,0,1,0,2021,12,29,363,3,379.0,429.37,29.77920675122714,-82.00463417858013,30.410063129088407,-87.93977403831441,5.73
0.0,0,0,0,1,2022,2,2,33,3,1815.0,2164.84,33.88327712372369,-120.73581127739743,39.45407600582823,-88.77069977719154,3.55
0.0,0,0,0,1,2022,10,12,285,3,190.0,34.3,31.28999439628763,-97.22612199274154,31.693173014363282,-97.11482960737395,5.48
0.0,0,0,0,1,2022,7,7,188,4,349.0,514.67,44.984554375350534,-69.18178903772215,40.77144637530748,-75.40609311131965,4.03
0.0,0,0,0,1,2022,1,26,26,3,55.0,68.65,35.1514348694155,-116.52899312290705,34.553284797188745,-117.22684800672126,10.82
0.0,0,0,1,0,2022,3,16,75,3,804.0,617.9,41.99194405655089,-89.89181370248933,36.0245896239857,-95.6490461208067,4.15
0.0,0,0,0,1,2022,7,22,203,5,217.0,290.66,38.87912761481833,-85.82561103429947,42.207136245846776,-87.28537427025712,4.59
0.0,0,0,0,1,2022,5,10,130,2,13.0,92.83,40.66781531723333,-82.03940417870074,39.953458410641744,-83.16942070937556,23.62
0.0,0,0,0,1,2022,3,17,76,4,424.0,462.84,42.781365392745826,-73.0026604874563,37.259966566677825,-74.1180784798665,4.49
0.0,0,0,0,1,2022,1,27,27,4,494.0,517.59,40.211170147245966,-87.9794319917535,38.59588817479587,-95.77857181064616,3.49
0.0,0,0,0,1,2022,5,18,138,3,598.0,425.17,36.57466196190215,-85.88301231010875,41.42227977070525,-88.05106449728567,0.92
0.0,0,0,0,1,2022,8,23,235,2,237.0,318.1,37.964314031358704,-86.19778958422363,34.55979945922914,-83.99681946710709,4.83
0.0,0,0,0,1,2022,4,20,110,3,146.0,195.28,41.13742026353458,-75.61356357690048,38.786784064013254,-75.84428537717228,7.09
0.0,0,0,0,1,2022,2,1,32,2,211.0,339.7,29.284790987273354,-95.49305192510249,33.22218042618553,-96.83851259499139,3.35
0.0,0,0,0,1,2022,3,15,74,2,322.0,161.23,44.12950460127191,-71.04510268287709,42.49939976063031,-72.50316774763931,4.76
0.0,0,0,1,1,2022,1,21,21,5,149.0,71.67,38.94548336037349,-86.59905330067114,38.770886652405665,-87.6850451068757,6.6
0.0,0,0,0,1,2022,5,13,133,5,411.0,367.13,45.65088429118084,-70.96272760856061,42.129106131325415,-74.68965034698851,4.18
0.0,0,0,0,1,2022,4,20,110,3,751.0,866.11,35.73355997026229,-96.29835478483017,33.274997743584294,-83.9805626718621,2.48
0.0,0,0,0,1,2022,7,25,206,1,1442.0,1641.96,39.16124780007382,-86.16782628065368,41.926220876651406,-112.05227243071147,2.57
0.0,0,0,0,1,2022,4,29,119,5,959.0,1042.36,35.89578134366648,-92.54637499263387,26.585751785279665,-82.63216381914084,0.99
0.0,0,0,0,1,2021,12,19,353,7,695.0,564.99,39.980813923773596,-76.77619668387634,36.03555612912755,-83.82922366142444,2.78
0.0,0,0,0,1,2022,9,19,262,1,450.0,271.18,33.31084407963809,-81.64487592721086,30.481964988156207,-83.58423985906178,3.15
0.0,0,0,0,1,2022,4,14,104,4,454.0,410.4,40.96126802670746,-83.30614729387196,41.50034167921759,-89.84307774793042,3.25
0.0,0,0,0,1,2022,6,8,159,3,11.0,95.65,41.23403717483609,-84.15599655055912,40.1506724840743,-83.63061237118997,19.33
0.0,0,0,0,1,2022,10,7,280,5,591.0,554.69,33.078888428366746,-95.92409778282641,32.706908096767364,-103.87239586952364,2.68
0.0,0,0,0,1,2021,12,12,346,7,832.0,922.27,37.83668415670644,-76.88432464570872,39.38610319330837,-90.9816047834283,3.16
0.0,0,0,1,0,2021,12,16,350,4,35.0,111.21,42.35876888915249,-87.41786973769554,41.48025374902075,-88.77937025563823,19.95
0.0,0,1,0,0,2022,4,25,115,1,700.0,651.02,34.68440003198569,-85.01978320208529,33.85668796066177,-94.46181575286951,4.21
0.0,0,0,0,1,2022,8,18,230,4,33.0,155.62,39.74714858292479,-75.38980068039896,41.26416097224513,-73.93546133794504,41.4
0.0,0,0,0,1,2022,5,12,132,4,47.0,278.23,28.047880341819223,-91.78207328110629,30.935692079351124,-89.81219952620734,10.2
0.0,0,0,0,1,2021,12,15,349,3,70.0,90.31,40.7624411076373,-73.53484800239175,40.52742816873902,-74.93502179071798,10.84
0.0,0,0,0,1,2022,9,25,268,7,793.0,808.98,41.62612364528795,-85.9979332473681,31.862779040633306,-86.36177224316867,2.13
0.0,0,0,0,1,2022,5,19,139,4,736.0,758.08,39.115348721880764,-85.47371669484704,30.553134435753112,-89.41896536969837,2.86
0.0,0,0,0,1,2022,10,12,285,3,723.0,635.43,45.26790823615145,-86.65160354949404,39.36440304083083,-93.27280544673317,2.8
0.0,0,0,0,1,2022,10,12,285,3,646.0,589.97,46.135882403731166,-86.73328680543518,40.08426464277962,-91.87364404533395,1.3
0.0,0,1,0,0,2022,1,25,25,2,52.0,170.45,35.63133440849066,-118.57123280210604,34.09130805691434,-116.91072456074015,28.89
0.0,0,0,0,1,2021,12,29,363,3,272.0,396.78,43.57447298115349,-87.24802648578535,39.41095636938715,-84.09166301778819,5.24
0.0,0,1,0,0,2022,8,25,237,4,101.0,11.04,40.879726356463415,-82.69693968730188,40.771481583673214,-82.79951069237305,9.87
0.0,0,0,0,1,2022,4,4,94,1,903.0,827.14,41.04513630000766,-82.40654754008851,32.19335022174885,-88.17213789762702,1.01
0.0,0,0,0,1,2022,6,16,167,4,269.0,154.49,40.564620767197006,-84.32882067011569,42.078762888674376,-82.88215488000893,3.16
0.0,0,0,1,0,2022,8,10,222,3,506.0,528.14,43.111119650496285,-96.25197547388629,41.160605081852424,-88.07859182912136,3.73
0.0,0,0,0,1,2022,5,20,140,5,1403.0,1488.72,34.22513557397295,-119.26642350329901,34.08511954492491,-97.54834495675848,1.94
0.0,0,0,0,1,2022,10,12,285,3,259.0,88.89,30.971743869912306,-94.4742823490783,31.061275243504546,-95.71944856437989,3.48
0.0,0,0,0,1,2022,10,18,291,2,793.0,739.69,35.378386813708865,-81.50112712649384,42.94270744518415,-87.62386491592542,2.22
0.0,0,0,0,1,2022,5,2,122,1,782.0,823.26,37.25589169992009,-84.38902450878541,27.52169296051335,-81.9909577131353,3.01
0.0,0,0,1,0,2022,5,2,122,1,191.0,125.88,41.50686924146716,-88.36067938293891,40.976813004524786,-86.47043376249339,6.36
0.0,0,0,0,1,2022,3,29,88,2,1351.0,1363.7,41.58895501879745,-82.33128858473144,31.541357116143924,-98.61491404178155,2.34
0.0,0,0,0,1,2022,10,17,290,1,742.0,803.32,32.60435254879001,-92.95274618440253,33.549966444189074,-104.45412861824929,2.93
0.0,0,0,0,1,2022,10,18,291,2,680.0,488.1,39.01966130233494,-72.98361170977093,36.61755170160769,-79.78404096891585,0.53
0.0,0,0,0,1,2022,8,10,222,3,2042.0,2062.42,36.89662613737678,-80.62714845007332,32.9577051413013,-110.69103776099413,2.08
0.0,0,0,0,1,2022,10,13,286,4,405.0,377.87,41.92693016341754,-70.61376750450388,40.10436905079058,-76.14623923923976,2.91
0.0,0,0,0,1,2022,5,4,124,3,146.0,59.71,34.3590902888764,-118.73214374034498,33.644244105339304,-118.61930677806362,4.85
0.0,0,0,0,1,2022,2,21,52,1,25.0,185.25,30.69367106335224,-95.465898017009,29.35595689800903,-97.53219631488703,19.91
0.0,0,0,1,0,2022,3,3,62,4,242.0,493.29,45.03970594458624,-89.87152652863534,39.08794482892315,-89.64725670594703,6.15
0.0,0,0,0,1,2022,9,7,250,3,1132.0,1109.96,41.51973947760691,-74.00831646450406,35.874794263514644,-89.5866344268606,1.82
0.0,0,0,0,1,2022,6,14,165,2,357.0,419.4,40.2096478925831,-79.29730484820574,38.81767775872565,-85.59616155076256,1.06
0.0,0,0,0,1,2022,5,11,131,3,272.0,423.82,36.19340914444052,-87.57544555091387,33.09822825789705,-82.63074177775184,3.58
0.0,0,0,0,1,2022,7,29,210,5,138.0,65.87,43.56179768305098,-72.66646774193875,43.162033132551045,-71.72304880114488,4.82
0.0,0,0,0,1,2021,12,29,363,3,1954.0,2016.56,39.68836961827248,-111.14831714688025,33.47599644447524,-81.73015868851044,3.1
0.0,0,0,0,1,2021,12,16,350,4,643.0,750.97,43.4013890708653,-86.73833861308083,34.337072707448385,-86.9687269526921,4.6
0.0,0,0,0,1,2022,7,19,200,2,349.0,405.8,45.566994232828854,-71.41020374251518,40.80410962303453,-72.97419839160588,3.55
0.0,0,0,0,1,2022,2,22,53,2,70.0,38.54,40.86625472299614,-75.56483921063352,40.50086053866194,-75.18593016568214,10.55
0.0,0,0,0,1,2022,2,7,38,1,859.0,889.15,42.676810187388696,-89.84930439346091,40.46605985712715,-75.8186801639293,5.81
0.0,0,0,0,1,2022,1,26,26,3,55.0,183.21,33.599221367981556,-118.93206872606542,33.17963797562827,-116.33641137372959,10.99
0.0,0,0,0,1,2022,10,21,294,5,1197.0,1140.31,42.0103784604106,-85.49112154283479,28.546598128128263,-81.94109640368775,0.62
0.0,0,0,1,0,2022,6,26,177,7,135.0,151.16,41.20611623808168,-74.76566186585356,40.126170899031315,-76.70103348166961,9.06
0.0,0,0,0,1,2022,7,17,198,7,349.0,457.2,45.96065911086181,-70.60058530018682,41.03913513390243,-74.03859098693479,4.05
0.0,0,0,0,1,2022,7,22,203,5,308.0,357.08,44.202791172040605,-71.25091489248557,40.45735557764706,-74.13182808379295,3.58
0.0,0,0,0,1,2022,2,16,47,3,239.0,307.62,33.24783089055518,-96.32233386284041,29.785321022300774,-94.74628792368284,3.64
0.0,0,0,0,1,2022,6,6,157,1,537.0,679.01,40.09235593061908,-76.96150350092691,42.21112376401601,-87.46507138534564,2.82
0.0,0,0,0,1,2022,6,28,179,2,899.0,1128.14,30.59503691617975,-90.66164255123634,43.741426184578565,-86.16813931441835,2.73
0.0,0,0,1,0,2021,12,20,354,1,540.0,693.83,42.74215962731972,-88.36156841683429,34.46076384404613,-89.97215534763005,3.77
0.0,0,0,0,1,2022,7,10,191,7,404.0,250.94,43.65617409385051,-69.94764705384135,43.00436818483659,-74.0069468772139,4.49
0.0,0,0,0,1,2022,8,12,224,5,1118.0,1187.52,35.60955490739592,-79.563913974787,40.332048389547595,-96.73955201322914,2.12
0.0,0,0,0,1,2022,6,8,159,3,327.0,307.3,39.38590830223881,-90.95793050340234,35.7486615421283,-90.03705150311525,3.95
0.0,0,0,0,1,2021,12,22,356,3,796.0,746.93,34.49638562461909,-83.33134911388682,43.194935216975914,-86.38537708670948,1.97
0.0,0,0,1,0,2022,9,6,249,2,531.0,586.27,39.46802911683501,-84.82260724360613,32.52803947486192,-83.09927229774958,4.1
0.0,0,0,0,1,2022,9,13,256,2,223.0,271.85,31.984509335956258,-95.16223095582276,29.216782039757714,-97.20970578361035,3.43
0.0,0,0,0,1,2022,4,4,94,1,1112.0,1179.65,31.237307447776672,-87.11620560515767,44.36972444074099,-80.10692228078072,3.25
0.0,0,0,0,1,2022,7,20,201,3,223.0,277.9,41.87608886785152,-73.20747215084161,39.96297030530388,-76.84785498730074,3.81
0.0,0,0,0,1,2022,4,1,91,5,941.0,1073.26,32.81451183940298,-91.18049046969215,45.748570415137664,-90.176655519279,3.52
0.0,0,0,0,1,2022,1,25,25,2,423.0,458.04,36.941363432381166,-81.44815640230722,35.261080358390906,-87.95687963108018,3.41
0.0,0,0,0,1,2022,2,16,47,3,529.0,715.92,34.17603071664611,-81.76352103644055,28.914643099099308,-89.80294687158779,3.0
0.0,0,0,0,1,2022,9,5,248,1,91.0,222.41,44.831465669392195,-67.80129074404788,43.360298035785114,-70.92247399293976,8.23
0.0,0,0,0,1,2022,6,8,159,3,392.0,448.35,43.43049846135065,-68.69262512166627,44.73152949092265,-75.99438061036163,3.3
0.0,0,0,0,1,2022,10,24,297,1,496.0,555.84,43.64614398316868,-93.94337712096292,47.83982950799833,-101.44206735804102,4.02
0.0,0,0,0,1,2022,5,8,128,7,469.0,548.7,43.22091188141232,-85.96100188815112,36.63951250424742,-86.93513219155315,3.22
0.0,0,0,0,1,2022,8,10,222,3,437.0,374.21,35.59253121465478,-81.18240651926261,37.25357858044367,-86.39400922165801,3.57
0.0,0,0,0,1,2022,5,27,147,5,363.0,409.92,31.0364379943319,-89.80193585713407,35.41900396665324,-87.05532244333193,3.63
0.0,0,0,0,1,2022,8,31,243,3,282.0,379.93,31.856896802954942,-92.95734849714566,36.035537674257306,-95.23649812110325,3.23
0.0,0,0,0,1,2022,4,4,94,1,350.0,212.82,44.129357477475935,-71.10782282944008,42.53014477779683,-73.8665146227762,4.68
0.0,0,0,0,1,2022,6,5,156,7,380.0,182.65,44.164446426413726,-69.70137213584906,42.3201693965863,-71.35636730065306,3.64
0.0,0,0,1,0,2022,4,8,98,5,867.0,639.11,40.19270012000506,-103.07376152052042,39.23226298400467,-93.13659174048729,1.92
0.0,0,0,0,1,2021,12,28,362,2,25.0,138.48,31.12284289273036,-94.09390599064727,29.460412423370144,-93.88197923313471,20.05
0.0,0,0,0,1,2022,3,15,74,2,904.0,952.07,42.94556666413676,-89.89511167062572,32.10222839078677,-85.07397696443567,2.94
0.0,0,0,0,1,2021,12,21,355,2,111.0,176.74,39.584068117386764,-74.20436156452577,41.62181135516286,-75.03478780183366,6.31
0.0,0,0,0,1,2022,8,4,216,4,40.0,242.81,30.54591576590583,-95.20992267988099,32.97534594208288,-97.13693037209029,12.33
0.0,0,1,0,0,2022,1,17,17,1,692.0,638.64,33.32147177588618,-87.37545372928804,32.54262134473279,-96.49888452994307,3.23
0.0,0,0,0,1,2022,9,6,249,2,851.0,635.18,39.9852576836687,-83.8998502306002,32.52630404306783,-81.68867604697945,0.69
0.0,0,0,1,0,2022,5,13,133,5,191.0,403.9,43.354854462787806,-88.78324596307112,38.75086994069417,-86.65854778265468,6.19
0.0,0,0,0,1,2022,4,9,99,6,525.0,632.99,36.844469294902574,-87.40211379813601,33.645486480228705,-78.9160361304354,3.51
0.0,0,0,0,1,2022,10,5,278,3,638.0,464.09,35.78737216712493,-80.55223819983297,38.813973397875344,-86.47027814146767,2.99
0.0,0,0,0,1,2022,4,29,119,5,674.0,639.24,33.95738967127696,-90.68554255386458,39.802767176674124,-84.39004516773956,2.96
0.0,0,0,0,1,2021,12,6,340,1,521.0,639.76,44.71657922515629,-92.65133523877182,46.712927487673724,-103.32506473283541,4.01
0.0,0,0,0,1,2022,6,21,172,2,593.0,500.01,37.8120440631862,-85.32046780993642,33.85460152806483,-79.70543614063767,2.56
0.0,0,0,0,1,2022,3,2,61,3,239.0,279.82,32.44129926608853,-96.80856116022885,29.357473133403325,-95.20108760515512,3.75
0.0,0,0,0,1,2022,6,14,165,2,404.0,408.77,43.44529218452146,-70.13383824196016,45.34841454052099,-76.49547539660146,3.38
0.0,0,0,0,1,2022,10,5,278,3,470.0,326.99,31.093787772668662,-85.38635914587468,28.43911399803369,-82.02555062385973,3.88
0.0,0,0,0,1,2021,12,21,355,2,31.0,72.37,29.51794208762812,-94.81458610521962,29.797752995516394,-95.76509330865187,16.14
0.0,0,0,1,0,2022,8,29,241,1,918.0,1142.92,46.36044284305776,-87.07798502853278,32.85956415649431,-83.36083950559028,4.06
0.0,0,0,0,1,2022,4,11,101,1,309.0,268.72,41.49865803061943,-88.33429296605786,39.02886918362052,-91.08553260657726,3.71
0.0,0,0,0,1,2022,8,8,220,1,163.0,298.65,41.98694214445456,-73.53776790521805,38.95070918152177,-76.08856289401541,15.55
0.0,0,0,0,1,2022,5,4,124,3,351.0,354.76,29.680262054947214,-90.57602122566897,30.384031902148884,-95.44618239590028,3.21
0.0,0,0,0,1,2022,6,20,171,1,1004.0,886.86,38.91979043093016,-86.48936768090323,31.153089962834194,-95.4942399662691,2.06
0.0,0,0,0,1,2022,9,12,255,1,158.0,129.33,40.997245440479794,-85.45141534561584,42.533083447631746,-85.0775692641077,4.91
0.0,0,1,0,0,2022,3,31,90,4,623.0,814.1,37.29336837900832,-75.31041890220477,30.15690360467414,-83.43597658933496,3.3
0.0,0,0,0,1,2022,6,29,180,3,686.0,723.74,40.31800910826407,-80.0478496867171,43.98384992270282,-90.73675761018606,2.33
0.0,0,0,0,1,2022,4,13,103,3,626.0,708.87,37.87049175981799,-76.62351284716824,35.77378031583686,-86.97399774845395,2.71
0.0,0,0,1,1,2022,3,27,86,7,507.0,589.49,41.84908391563513,-71.69627601170781,41.90341308581899,-81.23910770621407,3.22
0.0,0,1,0,0,2021,12,17,351,5,785.0,792.07,34.44265147329988,-84.54383559070985,40.35066259284936,-75.08277773020312,3.59
0.0,0,0,0,1,2022,5,31,151,2,310.0,302.22,40.13425521660696,-75.19694382760183,43.08518191438507,-72.33299770274202,5.13
0.0,0,1,0,0,2022,8,26,238,5,923.0,1044.97,25.205216644842306,-80.85159937223233,37.153614318440766,-76.09238004786985,3.04
0.0,0,0,1,0,2022,4,15,105,5,697.0,863.68,40.024091852763064,-74.48998968270422,37.42707119240039,-87.42177970842306,2.44
0.0,0,0,0,1,2022,5,18,138,3,327.0,394.45,44.248958509181044,-71.10747838530767,39.65410706891841,-72.78243370050576,4.18
0.0,0,0,0,1,2022,6,30,181,4,2561.0,2622.12,42.59446339440541,-73.41151618829124,33.84364879557895,-112.48311371363397,2.12
0.0,0,0,0,1,2022,4,27,117,3,375.0,148.34,45.95018261044833,-87.13161914087951,47.077071678337106,-89.14959105505262,2.82
0.0,0,0,0,1,2022,10,3,276,1,882.0,932.88,41.77140109422992,-87.02222032368472,30.561253256664966,-85.6540329490633,2.76
0.0,0,0,0,1,2022,3,29,88,2,506.0,634.7,38.71955213260287,-92.86472580206859,36.6917049924171,-83.5388367440235,4.05
0.0,0,0,0,1,2022,9,15,258,4,736.0,934.22,41.358278201830274,-83.45046882289598,31.431561018804555,-90.11521193307473,2.49
0.0,0,0,1,0,2021,12,17,351,5,1167.0,1297.66,42.90283449467005,-89.07304219061092,28.235575408734675,-82.2579422395803,4.23
0.0,0,0,0,1,2022,5,25,145,3,11.0,246.71,41.57923757064885,-85.54992458259413,40.823275165819005,-81.7284982747634,20.46
0.0,0,0,0,1,2022,10,13,286,4,500.0,560.35,44.58713507310001,-89.85473651495221,39.74398924558614,-83.48910213889816,3.65
0.0,0,0,0,1,2022,2,15,46,2,235.0,220.99,33.10735991742156,-93.77835092148823,30.467631798568853,-93.31718553330724,3.46
0.0,0,0,0,1,2022,1,17,17,1,1821.0,1966.06,44.68473120323063,-73.24213521628432,27.472076945392438,-93.6760048178285,2.61
0.0,0,0,0,1,2022,4,20,110,3,273.0,333.47,32.75847992657477,-80.56873351097195,29.390718502212057,-83.14197471719386,4.82
0.0,0,1,0,0,2022,3,10,69,4,750.0,894.76,33.99851033961694,-84.33218348897833,32.25973169596245,-97.04620474406208,3.27
0.0,0,0,1,0,2022,2,7,38,1,191.0,197.26,42.7341253318779,-86.36270968907141,40.3542759160284,-86.45836025396048,8.32
0.0,0,0,0,1,2022,8,17,229,3,228.0,184.07,39.290059701573675,-90.50240351520597,41.430564737356065,-89.72151766542358,3.86
0.0,0,0,1,0,2022,7,20,201,3,613.0,524.01,41.30613831428568,-115.90002738790929,45.842125040989245,-121.97952945576363,3.38
0.0,0,0,1,0,2022,5,26,146,4,795.0,873.58,33.161168540729726,-84.15335366665741,42.416085638304374,-90.56173041200414,3.84
0.0,0,0,1,0,2022,9,16,259,5,21.0,76.61,40.226381163690036,-73.33640161902883,39.89866423864587,-74.46414609222266,30.82
0.0,0,0,1,0,2022,1,31,31,1,1150.0,1115.28,43.10351562984416,-90.85942932365073,41.97089525970944,-72.65088553204889,6.22
0.0,0,0,0,1,2022,4,19,109,2,186.0,351.28,43.101289744218434,-88.56481594421619,38.93035840837889,-89.57507527593017,5.0
0.0,0,0,0,1,2022,5,31,151,2,473.0,590.34,30.8478419214612,-83.54632662219778,30.51495235709448,-91.80912757306746,1.0
0.0,0,0,0,1,2022,4,18,108,1,183.0,226.29,34.73472408656813,-84.44452877556117,35.32288012682109,-87.69599879830585,5.83
0.0,0,0,0,1,2022,2,18,49,5,7.0,179.5,47.406498610100364,-123.09833012708857,48.775634239442844,-120.58946578087325,71.49
0.0,0,0,1,0,2022,9,1,244,4,191.0,300.56,43.51931491481021,-87.57235046940522,39.994799315925206,-86.42170208115814,6.12
0.0,0,1,0,0,2022,6,29,180,3,589.0,789.03,42.030315997505454,-90.55243363994435,47.08666545853866,-101.88130209260757,3.49
0.0,0,0,0,1,2022,4,14,104,4,774.0,797.42,42.84379410962542,-72.3902623090206,41.86922198389499,-85.33770025912756,2.31
0.0,0,1,0,0,2022,1,26,26,3,692.0,680.95,34.22571659408598,-86.62316736395721,32.485461284848604,-96.22691075985038,3.03
0.0,0,0,0,1,2022,8,25,237,4,265.0,258.87,30.02194533709641,-95.37138663493938,30.30269886184884,-91.7786272017411,3.51
0.0,0,0,0,1,2022,9,29,272,4,104.0,294.09,38.21264377099413,-82.31161810615009,41.56606824783615,-83.82786110993484,2.11
0.0,0,0,0,1,2022,7,19,200,2,444.0,634.52,37.59695640619832,-89.92782306309394,45.10369890643552,-87.90206207842368,2.17
0.0,0,0,1,0,2022,7,20,201,3,225.0,205.26,40.6662497791008,-75.30588209138931,42.96758247117654,-74.0765427113453,6.86
0.0,0,0,0,1,2022,5,24,144,2,13.0,211.5,40.16601847728349,-82.53177898051032,42.71053400620994,-82.2573129898703,20.81
0.0,0,0,0,1,2022,5,17,137,2,630.0,599.83,42.122414130128625,-75.79194834628623,40.75385799926111,-85.26342878303326,1.85
0.0,0,0,0,1,2022,2,9,40,3,584.0,693.76,36.634827464286786,-90.97657244272551,29.405685601451367,-96.02308500505124,3.41
0.0,0,0,0,1,2022,7,12,193,2,262.0,90.19,42.84148818924215,-69.69784500184423,43.45178837720408,-70.93109582603239,5.23
0.0,0,0,0,1,2022,5,4,124,3,292.0,516.15,37.12565200035688,-92.70335790835973,42.302845093128525,-88.20012208355918,1.02
0.0,0,0,0,1,2022,6,20,171,1,308.0,397.47,43.55026840032784,-71.26352644830256,39.6638640856251,-75.02125716726843,4.36
0.0,0,0,0,1,2022,3,29,88,2,262.0,320.83,34.76193255328117,-99.07931016900064,31.17170718902267,-97.34699147288023,2.9
0.0,0,0,0,1,2022,7,29,210,5,305.0,342.51,39.25638467707834,-74.27533681235687,42.55524952996999,-77.56795092910384,4.41
0.0,0,1,0,0,2022,1,18,18,2,420.0,577.43,30.033550719426945,-79.94553903091477,34.40130230430822,-86.3599656687047,4.28
0.0,0,0,0,1,2022,10,9,282,7,424.0,432.8,39.59679977033047,-79.67270864672065,41.921928407400905,-73.50565110974031,4.06
0.0,0,0,0,1,2022,1,21,21,5,54.0,116.84,41.62675107655614,-79.65543239275935,40.937171528537576,-81.28949187983223,9.04
0.0,0,0,0,1,2022,4,29,119,5,342.0,335.4,40.28883661799454,-85.47835940417642,36.44283907195728,-83.86555982225181,1.43
0.0,0,0,1,0,2022,1,5,5,3,877.0,935.61,41.53506060656707,-85.89576936982851,33.66967662250889,-96.13593895375696,4.32
0.0,0,0,1,0,2022,5,31,151,2,158.0,158.27,40.4909192578694,-75.48622182162853,38.58662784451211,-75.68689521508168,7.76
0.0,0,0,0,1,2022,4,2,92,6,320.0,304.84,30.713333770110015,-85.46398514278044,34.24867335583041,-84.2495594268419,4.74
0.0,0,1,0,0,2022,9,23,266,5,56.0,93.58,32.77062110162151,-94.01546611520173,33.183201348184646,-95.26657947150716,13.83
0.0,0,0,1,0,2022,5,24,144,2,147.0,120.49,42.25813555841693,-87.54399084204073,43.53178359573374,-86.58776574450822,7.36
0.0,0,0,1,0,2022,2,1,32,2,191.0,130.22,40.502624722655675,-88.32682817508628,39.11332857559648,-87.37114491516023,8.24
